"26","103.44.96.234","D5KSBIAZ2Z","2020-07-21","158427","685026","55325","25","male","16","My opinion","My opinion","nonw","2,2,2,2,2,1,1,1,2,1,1,1,1,2,2,1,1,2,1,2","3,3,3,2,1,4,3,3,3,3,3,3,3,2,2,3,1,1,1,1","7,7,7,5,4,3,3,3,3,3,3,3,2,2,8,3,3,2,2,3","2,2,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,2","3,2,3,3,3,3,3,2,2,2,2,2,3,4,4,2,3,4,1,3","6,6,6,5,3,3,3,3,7,6,1,3,3,3,5,3,3,5,4,3","1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1,1,1,2,1","4,2,3,1,3,2,2,2,1,4,4,4,2,3,1,1,1,1,1,1","8,4,2,2,2,2,6,7,6,2,3,3,3,3,3,1,2,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,4,2,1,3","3,6,3,6,3,1,5,7,6,3,2,6,6,2,5,3,3,3,3,3","1,0,0,0,0,1,1,0,0,1,1,1,0,1,0,1,0,0,1,1","1,1,0,0,1,0,1,0,1,1,1,1,0,1,0,0,1,1,1,0","1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,1,0,1,0,1","0,0,1,1,1,0,0,1,1,1,1,0,1,1,1,1,1,1,1,0","0,0,1,0,1,1,0,1,1,0,1,0,0,0,0,0,0,0,1,0","1,0,0,0,1,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1","1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1","0,1,0,1,0,1,1,1,1,1,0,0,0,1,1,1,1,1,1,1","0,0,1,1,1,0,1,0,0,0,1,1,1,1,0,0,0,1,1,0","1,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1,1,1,1,0","1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0,0","1,1,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1,1,1,1","4Mid,2Low,8High,4High,4Low,8No,4No,2High,8Low,2Mid,8Mid,2No","14,14,12,13,7,11,12,16,8,4,10,10","2.31"
"27","65.188.179.223","GTH1RXXFGU","2020-07-21","90807","717419","21729","23","male","16","i did it myself","ignored it","NULL","2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","4,3,2,3,2,4,4,3,2,4,2,4,2,4,2,4,2,2,2,2","7,1,5,7,1,5,7,1,5,7,1,5,7,1,5,7,7,7,7,7","2,1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","4,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3","6,5,4,8,7,4,8,7,4,8,7,7,7,7,7,7,7,7,7,7","1,2,1,2,2,2,1,1,2,2,2,2,1,2,2,1,2,1,1,1","4,3,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3","4,1,8,4,8,8,8,8,8,5,8,8,8,8,8,8,8,8,8,8","1,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","4,3,2,1,3,1,2,4,3,1,3,1,1,1,1,1,1,1,1,1","7,2,6,7,6,7,6,7,6,6,6,6,6,6,6,6,6,6,6,6","0,1,0,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0","0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0","1,1,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1","0,0,1,1,0,1,1,1,0,1,0,1,1,1,0,1,1,1,0,1","1,1,0,1,1,1,1,1,1,0,1,1,0,1,1,1,0,1,1,1","1,0,1,1,1,1,1,1,0,0,1,1,1,0,1,1,1,1,1,0","1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0","0,1,0,1,0,1,1,1,0,0,1,0,1,0,1,1,1,1,1,1","1,0,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,1,0","0,0,1,0,1,1,1,0,1,1,0,1,1,0,0,0,0,0,1,1","0,1,0,1,0,0,0,0,1,1,0,1,1,1,0,1,1,1,1,1","1,0,1,1,1,1,1,0,1,0,1,1,0,1,0,1,0,1,1,0","2Mid,8Low,4Low,4Mid,8Mid,8No,4High,2Low,8High,2High,4No,2No","5,15,16,13,9,9,12,13,13,10,6,10","2.31"
"28","196.19.156.81","5WCQE62MHG","2020-07-21","117326","670875","103654","28","female","17","As per my wish","As per my wish","nice","2,1,1,2,1,2,1,1,2,2,2,2,1,1,1,1,1,1,2,2","3,4,2,1,2,1,2,2,2,1,4,3,2,1,1,1,1,1,1,1","5,2,3,3,8,3,8,3,3,8,8,8,3,3,3,8,3,4,1,8","1,2,2,2,2,1,2,1,2,2,2,1,1,1,2,2,2,1,1,2","3,2,2,2,2,2,3,2,2,3,4,1,2,3,1,1,1,1,4,3","6,5,5,7,6,3,2,3,2,2,8,3,2,3,2,2,5,7,2,2","1,2,2,2,2,1,2,1,1,1,1,1,1,2,1,1,1,1,1,1","3,2,4,1,1,1,3,1,1,4,2,4,1,4,1,1,1,1,1,1","8,2,3,4,7,5,4,4,8,5,3,3,3,3,7,5,3,3,3,3","2,1,1,2,1,2,1,2,1,2,2,2,2,2,1,1,2,1,1,1","1,1,1,3,4,1,2,2,4,2,1,4,2,2,1,2,4,2,1,1","2,3,3,2,7,3,7,3,3,3,3,3,3,5,3,3,3,3,3,3","0,1,0,0,1,0,0,1,0,0,1,0,0,1,1,1,1,0,1,0","0,0,1,1,0,0,1,1,0,0,0,0,0,1,1,1,1,1,1,1","0,0,1,0,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,1","1,0,0,1,0,1,0,1,0,0,0,1,0,1,1,0,0,1,0,0","0,1,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,1","0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,1,0,1,0,1","0,0,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0,1,1","0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,0,1,1,1,1","0,0,0,0,1,0,0,1,1,0,1,1,1,1,1,0,1,1,1,1","0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1","0,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,1,1","0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,1,1,1","8Low,2No,2Mid,8Mid,2High,8No,4Mid,4No,4Low,2Low,8High,4High","9,9,11,12,7,6,10,11,9,8,12,10","2.14"
"29","38.68.48.23","5IGSB9HYEG","2020-07-21","204270","954095","79381","28","male","16","simple formula only","slightly next what demonstrator told....","NULL","2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,1,1,2","1,4,2,3,2,1,4,3,1,4,2,3,3,1,2,4,1,2,3,4","8,7,1,4,5,2,4,1,4,2,5,8,1,7,2,5,1,3,6,5","2,1,2,2,1,2,1,1,2,2,2,2,1,1,2,2,1,2,2,1","1,4,3,1,2,3,4,2,1,3,3,4,2,3,1,4,3,1,4,3","1,3,2,5,4,1,8,3,3,1,4,3,2,5,8,4,1,5,4,8","2,1,1,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2","2,1,4,3,3,1,4,2,3,1,4,2,3,1,4,3,1,2,1,4","5,1,8,4,6,5,5,2,5,1,4,3,6,5,1,4,5,1,8,3","1,1,1,2,1,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1","3,2,4,1,2,3,1,4,4,1,2,4,3,3,1,2,4,3,2,3","4,5,3,1,7,6,8,4,5,2,3,6,7,1,4,5,3,6,2,8","0,1,1,1,1,1,0,1,0,0,0,1,0,1,0,0,0,1,1,0","1,0,1,1,0,1,0,1,1,1,1,0,1,0,1,0,1,0,1,0","1,1,0,0,1,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0","0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,0,1,1,0,1","0,1,1,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,1","0,1,1,0,1,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0","0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,1,1,1,0","0,1,0,1,0,1,1,1,0,1,1,1,0,1,0,0,1,0,0,0","0,1,1,1,1,0,0,1,1,0,0,1,0,1,0,0,0,1,1,1","1,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,1","0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,0,1,1,0,0","0,0,1,1,1,1,1,0,0,1,1,1,1,0,1,0,1,0,1,0","2Low,4No,4Low,8High,2No,8Low,2Mid,4Mid,2High,8Mid,8No,4High","10,12,12,12,10,7,10,10,9,11,9,11","2.23"
"30","69.1.25.160","0FPMBN8GFK","2020-07-21","349886","867974","71291","34","female","16","The first slot I picked that produced a coin, I usually stuck with that slot.","I found the demonstrator were wrong so I usually pretended there was not a demonstrator.","NULL","2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,2,2","4,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","6,8,1,1,1,1,1,1,1,1,1,1,1,1,8,1,1,7,3,3","2,2,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1","3,1,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,1","6,5,5,5,6,3,1,2,8,7,4,2,5,4,2,2,2,2,2,2","2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","3,2,1,3,3,4,1,2,2,4,2,4,1,4,1,1,3,2,2,2","8,4,2,4,7,6,3,3,3,3,8,3,3,7,7,7,7,7,7,7","2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3","6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6","0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0","0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0","0,0,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,0,1,1","0,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1,1,0,1","0,1,1,1,1,1,1,1,0,1,1,0,1,0,1,1,1,1,1,1","1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,1","0,1,0,0,0,0,0,1,1,1,1,1,0,1,1,0,0,1,0,1","0,0,1,1,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0","0,0,0,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,0,0","0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,1,1,1","1,1,0,1,1,0,1,0,1,0,1,1,1,1,0,1,0,1,0,1","0,1,1,1,1,1,0,0,1,0,0,1,0,1,1,0,0,1,1,0","4Mid,8Low,2Mid,2Low,4Low,2High,4High,8Mid,8High,2No,4No,8No","7,8,10,9,16,15,13,11,11,5,16,10","2.31"
"31","69.251.108.191","YH7FJHZ2KQ","2020-07-21","843013","764166","76976","25","female","14","I clicked on a random one and stuck with the one that produced a coin.","I sometimes went with what the demonstrator did. Most of the time, I went with my own choice.","NULL","2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","3,2,1,1,2,4,4,3,3,2,1,1,2,1,3,4,3,4,2,2","7,7,7,7,7,7,7,7,7,7,5,7,2,3,3,3,3,3,3,3","2,1,1,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1","3,2,3,3,2,2,4,1,1,1,1,1,1,1,1,1,1,1,1,1","6,5,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7,7","1,2,1,2,2,2,2,1,2,1,1,2,2,1,1,2,1,2,2,1","3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","8,8,8,8,8,8,8,8,8,3,3,3,3,3,3,3,3,3,3,3","1,2,2,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1,1,1,3,4,1,1,1,2,2,2,2,2,2,1,1,1,1,1,1","3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3","0,0,1,1,1,0,1,1,0,1,1,1,1,1,1,1,0,0,1,1","0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0","1,1,0,1,0,1,0,1,0,0,0,0,0,1,1,1,0,1,0,0","0,0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,0","1,0,1,0,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1","0,0,1,0,1,1,1,0,1,1,1,0,1,1,1,1,0,0,1,0","1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,1,0,0,1","0,0,1,1,1,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1","1,1,0,0,0,0,1,0,0,1,1,1,1,1,1,1,0,0,1,0","0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,1,0,1,1","1,1,1,1,0,1,0,0,1,1,0,1,0,0,1,1,1,1,1,1","1,1,1,1,0,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0","4High,2Mid,4No,4Low,8High,8No,2Low,8Mid,4Mid,2High,8Low,2No","14,8,5,13,15,9,9,11,14,10,12,14","2.34"
"32","193.39.186.99","L1JR3707KP","2020-07-21","503245","882373","281318","30","male","2","Its very useful to improve our knowledge.","Vey good to read this content..","None","1,1,1,2,1,2,2,1,1,2,1,1,2,2,1,1,1,1,1,1","2,4,2,1,3,4,2,3,1,2,4,3,1,2,4,3,1,4,2,4","8,2,4,6,1,8,8,7,5,4,3,4,4,3,1,8,5,4,8,6","1,1,2,1,2,2,1,2,2,1,2,2,1,1,1,1,2,1,1,1","3,2,4,3,2,2,1,2,3,3,3,3,1,1,2,2,1,1,4,3","6,5,5,5,3,3,3,3,3,3,1,3,3,2,3,3,5,4,3,3","1,2,1,2,2,1,1,1,2,1,1,1,1,1,1,2,1,2,1,1","3,2,3,1,1,1,3,1,1,4,2,4,1,4,2,1,1,1,1,1","8,7,5,4,2,1,3,4,5,7,3,3,3,8,4,1,3,6,7,8","1,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1","1,1,1,3,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1","3,3,3,2,7,3,7,3,3,3,3,3,3,5,3,3,3,3,3,3","1,1,0,0,0,0,1,1,1,0,1,0,0,0,1,1,1,1,1,1","1,1,0,1,1,1,1,1,1,0,1,0,1,0,1,1,1,1,1,1","1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,0,0","1,0,0,0,0,1,1,0,0,1,0,0,1,1,1,0,0,1,0,1","0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,1,1,1,1,0","0,0,0,0,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,1","1,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,1,0,1,1","1,0,1,1,1,1,1,1,0,1,1,0,1,0,0,1,1,1,1,1","1,1,0,0,1,1,0,0,0,1,1,1,0,1,0,1,0,0,1,1","1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1,0,1,0,0","1,1,1,0,0,1,1,1,0,1,0,1,1,0,1,1,0,1,1,1","1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1","2Mid,4No,2Low,8Mid,2No,4Low,8No,4Mid,8High,4High,2High,8Low","11,16,9,11,12,11,5,15,18,14,13,10","2.45"
"33","75.132.147.69","BL4MD5NVI6","2020-07-21","463782","951338","145912","35","male","17","nothing","nothing","NULL","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","2,1,1,2,1,1,1,1,2,1,2,1,2,1,1,1,2,1,1,1","6,5,7,3,7,3,6,3,5,6,3,6,7,3,6,7,3,6,3,3","2,2,2,2,1,1,1,1,1,2,1,1,2,1,1,1,2,1,1,1","3,2,3,3,2,2,3,2,1,4,3,1,1,3,1,2,1,1,4,3","1,2,2,2,1,2,2,1,2,2,2,2,5,2,1,3,5,2,4,1","1,1,1,1,1,2,1,1,2,1,1,1,1,1,2,1,1,1,1,2","3,2,3,2,2,2,2,2,2,2,2,3,3,2,3,3,3,3,2,2","1,2,1,5,5,5,5,2,8,2,2,2,5,2,2,2,2,2,2,2","1,2,1,2,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1","1,1,1,1,1,1,1,1,2,1,2,1,1,1,2,1,2,1,1,2","3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,3,3,3,3","1,1,0,1,1,1,0,1,0,1,0,1,1,1,0,0,1,1,0,0","0,1,1,0,1,1,1,0,0,1,1,1,1,1,0,1,0,1,1,0","1,0,1,1,0,1,1,1,0,1,1,0,0,1,0,1,1,1,1,1","0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,1,0,1,0,0","0,1,1,1,0,0,1,1,1,1,0,1,1,0,0,0,1,0,1,0","1,1,0,1,1,1,1,0,1,1,1,0,0,0,0,1,1,0,1,0","1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0","0,0,0,1,0,1,1,0,1,0,1,0,0,0,1,1,1,0,1,0","0,0,0,0,0,1,0,1,1,0,1,1,0,0,1,1,1,1,0,1","0,0,0,0,0,0,1,1,1,1,1,1,1,0,1,0,0,1,1,1","1,1,1,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,1,1","0,1,1,1,1,1,1,1,1,1,0,1,1,1,0,1,1,1,1,1","4Low,8No,2Low,8High,4No,8Mid,4High,2Mid,4Mid,2No,8Low,2High","11,14,7,17,13,10,14,10,9,12,12,11","2.4"
"34","75.70.44.41","NPT6TC2641","2020-07-21","188653","721738","128318","59","male","16","Tried each machine until I found one that seemed to pay out more often than not","If I couldnt find a good machine on my own, I would watch which one the demonstrator was leaning towards using","none","2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","1,1,1,1,4,4,2,2,2,2,2,3,3,3,3,3,1,1,1,1","8,8,8,8,8,8,4,4,5,5,5,5,1,8,2,2,2,2,2,2","2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3","6,6,5,5,6,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2","2,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","3,3,3,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","8,4,8,4,1,8,3,3,3,3,3,3,3,3,3,3,3,3,3,3","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1","1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1","3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2","0,0,1,1,0,1,0,1,1,1,1,0,1,0,1,1,1,1,1,1","1,1,0,0,0,0,1,0,0,1,0,1,0,0,1,0,1,1,1,1","1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,1","0,0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0","1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1","1,0,0,0,0,1,1,1,1,0,1,0,1,0,1,0,1,0,1,1","0,0,0,0,0,1,1,1,1,1,1,0,1,1,0,1,1,1,1,1","1,0,1,1,0,1,0,1,1,0,1,1,1,1,1,1,1,1,1,1","1,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,1,1,1,1","1,1,1,0,1,1,1,1,1,1,1,0,0,0,1,0,0,0,0,1","1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1","1,0,0,1,1,0,1,1,1,0,1,1,1,1,1,0,1,0,1,1","8Mid,4Mid,2Mid,2No,8Low,8High,4High,8No,4Low,2Low,4No,2High","11,16,13,14,11,14,18,8,15,14,10,12","2.56"
"35","196.17.66.149","X8RY04TQ16","2020-07-21","218190","1098155","446855","29","male","15","i think and select that","number of box i click","nice task","1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,1,1,2,1","3,4,2,1,3,2,4,1,2,4,3,2,1,2,3,4,2,1,3,4","2,3,8,1,5,7,4,6,1,2,8,1,3,1,4,6,1,3,1,2","2,2,2,2,1,2,1,1,2,2,2,2,1,1,2,2,2,1,1,2","3,2,3,4,2,2,3,2,3,4,3,1,1,3,1,2,1,1,4,3","6,5,5,5,6,3,3,3,3,3,1,3,3,2,3,3,5,4,3,3","1,2,1,2,1,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2","3,2,3,1,1,1,3,1,1,4,2,4,1,4,1,1,1,1,3,1","8,4,3,4,1,3,3,2,6,3,3,3,3,3,8,1,3,3,3,3","2,1,1,1,2,2,1,1,1,1,1,1,1,1,1,1,2,1,1,1","1,1,1,3,4,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1","3,1,3,3,7,8,7,3,3,3,3,3,3,5,3,3,3,3,3,3","1,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,1","1,1,1,1,0,0,1,1,0,0,0,1,1,0,0,1,0,1,0,0","0,0,1,0,0,1,1,1,0,0,0,1,1,1,1,0,0,1,0,1","0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0","1,0,1,0,1,1,1,0,0,0,0,0,1,1,0,1,1,1,1,1","1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,1,1,1,0,1","0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0","0,0,1,1,1,1,0,1,1,0,0,1,1,1,1,1,1,1,0,1","0,0,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1,1","0,1,1,1,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1","1,0,1,0,1,1,1,0,1,1,1,1,1,0,1,1,0,1,1,1","0,0,1,1,0,0,1,1,1,0,0,1,1,0,1,1,1,0,1,1","2Mid,8Mid,2Low,8High,8No,2No,4High,8Low,4No,2High,4Mid,4Low","7,16,3,12,10,11,15,11,10,13,14,12","2.34"
